ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-01,20.213002784193243,2.1353961151215626,7.863189021667453,20.213002784193243,20.213002784193243,-15.181511512263192,-15.181511512263192,-15.181511512263192,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877368065036,0.0019924877368065036,0.0019924877368065036,0.0,0.0,0.0,5.031491271930051
2024-04-02,20.092246787530524,2.1839692061445586,7.890497245621964,20.092246787530524,20.092246787530524,-15.144282186664146,-15.144282186664146,-15.144282186664146,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333585576,0.03922181333585576,0.03922181333585576,0.0,0.0,0.0,4.947964600866378
2024-04-03,19.9714907908678,1.7963741738503751,7.548518525688274,19.9714907908678,19.9714907908678,-15.260556845730537,-15.260556845730537,-15.260556845730537,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573053403,-0.07705284573053403,-0.07705284573053403,0.0,0.0,0.0,4.710933945137263
2024-04-04,19.857886087355766,1.9663115489018284,7.27845459837194,19.857886087355766,19.857886087355766,-15.28322201999992,-15.28322201999992,-15.28322201999992,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999991992,-0.09971801999991992,-0.09971801999991992,0.0,0.0,0.0,4.574664067355846
2024-04-05,19.744281383843735,1.8276020482799096,7.229323935017569,19.744281383843735,19.744281383843735,-15.152062281864163,-15.152062281864163,-15.152062281864163,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.031441718135839236,0.031441718135839236,0.031441718135839236,0.0,0.0,0.0,4.5922191019795715
2024-04-06,19.630676680331703,1.7526216182596943,7.50034525445346,19.630676680331703,19.630676680331703,-15.041329519926744,-15.041329519926744,-15.041329519926744,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.1421744800732574,0.1421744800732574,0.1421744800732574,0.0,0.0,0.0,4.589347160404959
2024-04-07,19.51707197681967,1.5430770017909614,7.000424447374991,19.51707197681967,19.51707197681967,-15.221563633550705,-15.221563633550705,-15.221563633550705,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.038059633550703034,-0.038059633550703034,-0.038059633550703034,0.0,0.0,0.0,4.295508343268963
2024-04-08,19.403467273307633,1.3286329355482545,7.124549525642167,19.403467273307633,19.403467273307633,-15.181511512263326,-15.181511512263326,-15.181511512263326,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487736673222,0.001992487736673222,0.001992487736673222,0.0,0.0,0.0,4.221955761044308
2024-04-09,19.289862569795602,1.3729058646488999,6.841486624869992,19.289862569795602,19.289862569795602,-15.14428218666412,-15.14428218666412,-15.14428218666412,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333588187,0.03922181333588187,0.03922181333588187,0.0,0.0,0.0,4.145580383131483
2024-04-10,19.17625786628357,1.1507413889941551,6.935984807987099,19.17625786628357,19.17625786628357,-15.26055684573088,-15.26055684573088,-15.26055684573088,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573087934,-0.07705284573087934,-0.07705284573087934,0.0,0.0,0.0,3.9157010205526905
2024-04-11,19.06265316277154,0.9117260726878179,6.606409712652342,19.06265316277154,19.06265316277154,-15.28322201999997,-15.28322201999997,-15.28322201999997,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999996971,-0.09971801999996971,-0.09971801999996971,0.0,0.0,0.0,3.7794311427715694
2024-04-12,18.949048459259505,1.0377480789461095,6.580259731393268,18.949048459259505,18.949048459259505,-15.152062281864046,-15.152062281864046,-15.152062281864046,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0314417181359546,0.0314417181359546,0.0314417181359546,0.0,0.0,0.0,3.7969861773954587
2024-04-13,18.835443755747473,0.8879273387021929,6.489895132182361,18.835443755747473,18.835443755747473,-15.041329519926803,-15.041329519926803,-15.041329519926803,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007319705,0.14217448007319705,0.14217448007319705,0.0,0.0,0.0,3.79411423582067
2024-04-14,18.721839052235442,0.6756751444434942,6.319936318802647,18.721839052235442,18.721839052235442,-15.221563633550428,-15.221563633550428,-15.221563633550428,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355042815,-0.03805963355042815,-0.03805963355042815,0.0,0.0,0.0,3.500275418685014
2024-04-15,18.608234348723414,0.7031232025983055,6.094900622994632,18.608234348723414,18.608234348723414,-15.181511512263139,-15.181511512263139,-15.181511512263139,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877368603195,0.0019924877368603195,0.0019924877368603195,0.0,0.0,0.0,3.426722836460275
2024-04-16,18.51646487808809,0.6100159156034678,6.379060381779495,18.51646487808809,18.51646487808809,-15.144282186664093,-15.144282186664093,-15.144282186664093,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333590799,0.03922181333590799,0.03922181333590799,0.0,0.0,0.0,3.3721826914239976
2024-04-17,18.42469540745277,0.3140604513389692,5.794524513645219,18.42469540745277,18.42469540745277,-15.260556845730843,-15.260556845730843,-15.260556845730843,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573084042,-0.07705284573084042,-0.07705284573084042,0.0,0.0,0.0,3.164138561721927
2024-04-18,18.332925936817453,0.21175160604039653,5.97183753191751,18.332925936817453,18.332925936817453,-15.28322201999987,-15.28322201999987,-15.28322201999987,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999986885,-0.09971801999986885,-0.09971801999986885,0.0,0.0,0.0,3.049703916817583
2024-04-19,18.24115646618213,0.31730498606831636,6.00553855265231,18.24115646618213,18.24115646618213,-15.152062281864666,-15.152062281864666,-15.152062281864666,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813533509,0.03144171813533509,0.03144171813533509,0.0,0.0,0.0,3.0890941843174637
2024-04-20,18.14938699554681,0.3063825792281108,5.879760804882929,18.14938699554681,18.14938699554681,-15.041329519926864,-15.041329519926864,-15.041329519926864,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007313674,0.14217448007313674,0.14217448007313674,0.0,0.0,0.0,3.1080574756199457
2024-04-21,18.05761752491149,0.09226151949272805,5.522503958870897,18.05761752491149,18.05761752491149,-15.22156363355039,-15.22156363355039,-15.22156363355039,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355039075,-0.03805963355039075,-0.03805963355039075,0.0,0.0,0.0,2.8360538913610984
2024-04-22,17.965848054276165,-0.010719065970642294,5.399720183731659,17.965848054276165,17.965848054276165,-15.181511512262952,-15.181511512262952,-15.181511512262952,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487737047426,0.001992487737047426,0.001992487737047426,0.0,0.0,0.0,2.7843365420132127
2024-04-23,17.87407858364085,0.05393349708592716,5.397952237596845,17.87407858364085,17.87407858364085,-15.144282186664263,-15.144282186664263,-15.144282186664263,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333573859,0.03922181333573859,0.03922181333573859,0.0,0.0,0.0,2.7297963969765853
2024-04-24,17.782309113005525,-0.08876372297849526,5.267730114249733,17.782309113005525,17.782309113005525,-15.260556845730994,-15.260556845730994,-15.260556845730994,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573099364,-0.07705284573099364,-0.07705284573099364,0.0,0.0,0.0,2.5217522672745307
2024-04-25,17.690539642370208,-0.2871681212209483,5.26367678532001,17.690539642370208,17.690539642370208,-15.283222020000286,-15.283222020000286,-15.283222020000286,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.0997180200002852,-0.0997180200002852,-0.0997180200002852,0.0,0.0,0.0,2.4073176223699218
2024-04-26,17.598770171734884,-0.4099504807329134,5.246337386338499,17.598770171734884,17.598770171734884,-15.152062281864469,-15.152062281864469,-15.152062281864469,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813552981,0.03144171813552981,0.03144171813552981,0.0,0.0,0.0,2.4467078898704155
2024-04-27,17.53579527644203,-0.12583746021981432,5.2692170250477695,17.53579527644203,17.53579527644203,-15.041329519926924,-15.041329519926924,-15.041329519926924,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007307645,0.14217448007307645,0.14217448007307645,0.0,0.0,0.0,2.4944657565151065
2024-04-28,17.472820381149173,-0.46640327517977204,5.024877220102544,17.472820381149173,17.472820381149173,-15.221563633550542,-15.221563633550542,-15.221563633550542,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355053963,-0.03805963355053963,-0.03805963355053963,0.0,0.0,0.0,2.2512567475986316
2024-04-29,17.409845485856323,-0.5797169500438705,5.06902496118863,17.409845485856323,17.409845485856323,-15.181511512263436,-15.181511512263436,-15.181511512263436,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487736565107,0.001992487736565107,0.001992487736565107,0.0,0.0,0.0,2.2283339735928873
2024-04-30,17.34687059056347,-0.7613797109809232,4.994165602059468,17.34687059056347,17.34687059056347,-15.144282186664134,-15.144282186664134,-15.144282186664134,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333586599,0.03922181333586599,0.03922181333586599,0.0,0.0,0.0,2.2025884038993357
2024-05-01,17.283895695270612,-0.6835023121264255,4.891890204024357,17.283895695270612,17.283895695270612,-15.260556845731147,-15.260556845731147,-15.260556845731147,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573114682,-0.07705284573114682,-0.07705284573114682,0.0,0.0,0.0,2.0233388495394653
2024-05-02,17.220920799977755,-0.9055169445177514,4.825736298679484,17.220920799977755,17.220920799977755,-15.283222020000034,-15.283222020000034,-15.283222020000034,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000003373,-0.09971802000003373,-0.09971802000003373,0.0,0.0,0.0,1.9376987799777208
2024-05-03,17.1579459046849,-0.7877974411370815,4.866542948056189,17.1579459046849,17.1579459046849,-15.152062281864435,-15.152062281864435,-15.152062281864435,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.031441718135565844,0.031441718135565844,0.031441718135565844,0.0,0.0,0.0,2.005883622820466
2024-05-04,17.094971009392047,-0.5841412055827255,4.9909283068824495,17.094971009392047,17.094971009392047,-15.041329519926977,-15.041329519926977,-15.041329519926977,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.1421744800730238,0.1421744800730238,0.1421744800730238,0.0,0.0,0.0,2.05364148946507
2024-05-05,17.031996114099194,-1.0144039799527265,4.834825962735461,17.031996114099194,17.031996114099194,-15.221563633550598,-15.221563633550598,-15.221563633550598,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.038059633550595384,-0.038059633550595384,-0.038059633550595384,0.0,0.0,0.0,1.8104324805485952
2024-05-06,16.969021218806336,-0.7869095625988147,4.506492387099586,16.969021218806336,16.969021218806336,-15.18151151226325,-15.18151151226325,-15.18151151226325,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487736752216,0.001992487736752216,0.001992487736752216,0.0,0.0,0.0,1.7875097065430872
2024-05-07,16.906046323513483,-1.1282805804369636,4.712607431058366,16.906046323513483,16.906046323513483,-15.144282186664306,-15.144282186664306,-15.144282186664306,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333569659,0.03922181333569659,0.03922181333569659,0.0,0.0,0.0,1.7617641368491768
2024-05-08,16.843071428220615,-1.4148268599345515,4.442676868057314,16.843071428220615,16.843071428220615,-15.2605568457313,-15.2605568457313,-15.2605568457313,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573130003,-0.07705284573130003,-0.07705284573130003,0.0,0.0,0.0,1.5825145824893152
2024-05-09,16.79605735484557,-1.0856600595444197,4.364075807445039,16.79605735484557,16.79605735484557,-15.283222020000087,-15.283222020000087,-15.283222020000087,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000008352,-0.09971802000008352,-0.09971802000008352,0.0,0.0,0.0,1.512835334845482
2024-05-10,16.74904328147052,-1.0793340934206261,4.388852986933535,16.74904328147052,16.74904328147052,-15.15206228186424,-15.15206228186424,-15.15206228186424,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813576056,0.03144171813576056,0.03144171813576056,0.0,0.0,0.0,1.5969809996062807
2024-05-11,16.702029208095475,-1.3891326953660874,4.371565257717718,16.702029208095475,16.702029208095475,-15.041329519926714,-15.041329519926714,-15.041329519926714,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007328604,0.14217448007328604,0.14217448007328604,0.0,0.0,0.0,1.6606996881687603
2024-05-12,16.65501513472043,-1.3263280815392713,4.480283168397356,16.65501513472043,16.65501513472043,-15.221563633550655,-15.221563633550655,-15.221563633550655,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.038059633550651124,-0.038059633550651124,-0.038059633550651124,0.0,0.0,0.0,1.433451501169774
2024-05-13,16.60800106134538,-1.3613898054199856,4.304991083218164,16.60800106134538,16.60800106134538,-15.181511512263382,-15.181511512263382,-15.181511512263382,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877366189193,0.0019924877366189193,0.0019924877366189193,0.0,0.0,0.0,1.4264895490819978
2024-05-14,16.560986987970338,-1.5389615064781923,4.101526431523846,16.560986987970338,16.560986987970338,-15.144282186664084,-15.144282186664084,-15.144282186664084,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.039221813335918225,0.039221813335918225,0.039221813335918225,0.0,0.0,0.0,1.4167048013062544
2024-05-15,16.51397291459529,-1.7170977252823234,3.983783619867749,16.51397291459529,16.51397291459529,-15.260556845731264,-15.260556845731264,-15.260556845731264,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573126112,-0.07705284573126112,-0.07705284573126112,0.0,0.0,0.0,1.2534160688640252
2024-05-16,16.46695884122024,-1.7335425064724548,4.041146488534055,16.46695884122024,16.46695884122024,-15.2832220200002,-15.2832220200002,-15.2832220200002,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000019857,-0.09971802000019857,-0.09971802000019857,0.0,0.0,0.0,1.183736821220041
2024-05-17,16.419944767845198,-1.3030671310175734,4.278232876526382,16.419944767845198,16.419944767845198,-15.152062281864046,-15.152062281864046,-15.152062281864046,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813595528,0.03144171813595528,0.03144171813595528,0.0,0.0,0.0,1.2678824859811524
2024-05-18,16.37293069447015,-1.4960312347291826,4.313298194991606,16.37293069447015,16.37293069447015,-15.041329519926768,-15.041329519926768,-15.041329519926768,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007323336,0.14217448007323336,0.14217448007323336,0.0,0.0,0.0,1.3316011745433816
2024-05-19,16.325916621095104,-1.5568970204934174,4.103010227639293,16.325916621095104,16.325916621095104,-15.221563633550709,-15.221563633550709,-15.221563633550709,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355070687,-0.03805963355070687,-0.03805963355070687,0.0,0.0,0.0,1.1043529875443951
2024-05-20,16.27890254772005,-1.541998765287208,3.84008037594022,16.27890254772005,16.27890254772005,-15.181511512263196,-15.181511512263196,-15.181511512263196,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877368060223,0.0019924877368060223,0.0019924877368060223,0.0,0.0,0.0,1.0973910354568552
2024-05-21,16.25304907708473,-1.589030226663958,3.8383526573470164,16.25304907708473,16.25304907708473,-15.144282186664253,-15.144282186664253,-15.144282186664253,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333574883,0.03922181333574883,0.03922181333574883,0.0,0.0,0.0,1.1087668904204762
2024-05-22,16.22719560644941,-1.908090637818976,3.670528028982918,16.22719560644941,16.22719560644941,-15.260556845730811,-15.260556845730811,-15.260556845730811,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573081143,-0.07705284573081143,-0.07705284573081143,0.0,0.0,0.0,0.9666387607185989
2024-05-23,16.201342135814087,-2.008910227290531,3.6413050060898144,16.201342135814087,16.201342135814087,-15.28322202000025,-15.28322202000025,-15.28322202000025,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000024836,-0.09971802000024836,-0.09971802000024836,0.0,0.0,0.0,0.9181201158138368
2024-05-24,16.175488665178765,-1.5356564929538734,4.004371753265332,16.175488665178765,16.175488665178765,-15.152062281864008,-15.152062281864008,-15.152062281864008,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0314417181359913,0.0314417181359913,0.0314417181359913,0.0,0.0,0.0,1.0234263833147565
2024-05-25,16.149635194543446,-1.8898639813882834,4.068792074002302,16.149635194543446,16.149635194543446,-15.041329519926833,-15.041329519926833,-15.041329519926833,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.1421744800731654,0.1421744800731654,0.1421744800731654,0.0,0.0,0.0,1.108305674616613
2024-05-26,16.123781723908124,-1.875386080133993,3.6806799157466705,16.123781723908124,16.123781723908124,-15.22156363355034,-15.22156363355034,-15.22156363355034,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355033883,-0.03805963355033883,-0.03805963355033883,0.0,0.0,0.0,0.902218090357783
2024-05-27,16.097928253272805,-1.6776780255570942,3.813172402149446,16.097928253272805,16.097928253272805,-15.18151151226352,-15.18151151226352,-15.18151151226352,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877364839006,0.0019924877364839006,0.0019924877364839006,0.0,0.0,0.0,0.9164167410092858
2024-05-28,16.072074782637486,-1.8732814349504963,3.5922810451358287,16.072074782637486,16.072074782637486,-15.14428218666442,-15.14428218666442,-15.14428218666442,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333557945,0.03922181333557945,0.03922181333557945,0.0,0.0,0.0,0.9277925959730666
2024-05-29,16.046221312002164,-1.9264854003206604,3.475632288785306,16.046221312002164,16.046221312002164,-15.260556845730774,-15.260556845730774,-15.260556845730774,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573077255,-0.07705284573077255,-0.07705284573077255,0.0,0.0,0.0,0.7856644662713901
2024-05-30,16.020367841366845,-2.258723079680826,3.724716067538433,16.020367841366845,16.020367841366845,-15.283222020000146,-15.283222020000146,-15.283222020000146,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000014751,-0.09971802000014751,-0.09971802000014751,0.0,0.0,0.0,0.737145821366699
2024-05-31,15.994514370731522,-1.9750946143573553,3.522106315260233,15.994514370731522,15.994514370731522,-15.152062281863817,-15.152062281863817,-15.152062281863817,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813618603,0.03144171813618603,0.03144171813618603,0.0,0.0,0.0,0.8424520888677058
2024-06-01,15.968944755986612,-2.069841527801885,3.7047069584368924,15.968944755986612,15.968944755986612,-15.041329519926887,-15.041329519926887,-15.041329519926887,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007311276,0.14217448007311276,0.14217448007311276,0.0,0.0,0.0,0.9276152360597258
2024-06-02,15.943375141241704,-2.0236747380979905,3.5585861010316218,15.943375141241704,15.943375141241704,-15.221563633550394,-15.221563633550394,-15.221563633550394,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355039457,-0.03805963355039457,-0.03805963355039457,0.0,0.0,0.0,0.7218115076913101
2024-06-03,15.917805526496794,-2.210542322707111,3.5101643055239884,15.917805526496794,15.917805526496794,-15.181511512263333,-15.181511512263333,-15.181511512263333,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487736671002,0.001992487736671002,0.001992487736671002,0.0,0.0,0.0,0.7362940142334615
2024-06-04,15.892235911751882,-1.9321634921629214,3.490005351569763,15.892235911751882,15.892235911751882,-15.1442821866642,-15.1442821866642,-15.1442821866642,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333580107,0.03922181333580107,0.03922181333580107,0.0,0.0,0.0,0.7479537250876831
2024-06-05,15.866666297006972,-2.2455578724377014,3.3480569503650544,15.866666297006972,15.866666297006972,-15.26055684573112,-15.26055684573112,-15.26055684573112,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573111783,-0.07705284573111783,-0.07705284573111783,0.0,0.0,0.0,0.6061094512758523
2024-06-06,15.841096682262064,-2.2607269744139624,3.3620934267106146,15.841096682262064,15.841096682262064,-15.283222020000046,-15.283222020000046,-15.283222020000046,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971802000004669,-0.09971802000004669,-0.09971802000004669,0.0,0.0,0.0,0.5578746622620177
2024-06-07,15.815527067517154,-2.0342045943068703,3.5307633170582355,15.815527067517154,15.815527067517154,-15.152062281864435,-15.152062281864435,-15.152062281864435,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813556651,0.03144171813556651,0.03144171813556651,0.0,0.0,0.0,0.6634647856527192
2024-06-08,15.789957452772246,-1.9980649985550731,3.623055242178158,15.789957452772246,15.789957452772246,-15.04132951992694,-15.04132951992694,-15.04132951992694,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.1421744800730601,0.1421744800730601,0.1421744800730601,0.0,0.0,0.0,0.7486279328453058
2024-06-09,15.764387838027336,-2.3122379313944776,3.340096541157681,15.764387838027336,15.764387838027336,-15.221563633550545,-15.221563633550545,-15.221563633550545,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355054346,-0.03805963355054346,-0.03805963355054346,0.0,0.0,0.0,0.5428242044767906
2024-06-10,15.738818223282427,-2.2678895114342623,3.3286091131302835,15.738818223282427,15.738818223282427,-15.181511512263302,-15.181511512263302,-15.181511512263302,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.001992487736697912,0.001992487736697912,0.001992487736697912,0.0,0.0,0.0,0.557306711019125
2024-06-11,15.713248608537514,-2.035949773858509,3.225375482500387,15.713248608537514,15.713248608537514,-15.14428218666437,-15.14428218666437,-15.14428218666437,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.039221813335631676,0.039221813335631676,0.039221813335631676,0.0,0.0,0.0,0.5689664218731441
2024-06-12,15.687678993792598,-2.4237932888598075,3.2513220493240786,15.687678993792598,15.687678993792598,-15.26055684573067,-15.26055684573067,-15.26055684573067,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573066815,-0.07705284573066815,-0.07705284573066815,0.0,0.0,0.0,0.42712214806192783
2024-06-13,15.665343543431252,-2.51346264167538,3.0217366897652598,15.665343543431252,15.665343543431252,-15.283222019999947,-15.283222019999947,-15.283222019999947,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999994583,-0.09971801999994583,-0.09971801999994583,0.0,0.0,0.0,0.3821215234313051
2024-06-14,15.643008093069904,-2.434880006556903,3.6245690979762104,15.643008093069904,15.643008093069904,-15.15206228186424,-15.15206228186424,-15.15206228186424,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813576123,0.03144171813576123,0.03144171813576123,0.0,0.0,0.0,0.4909458112056644
2024-06-15,15.620672642708554,-2.1980439929920608,3.61097720663811,15.620672642708554,15.620672642708554,-15.041329519927007,-15.041329519927007,-15.041329519927007,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007299213,0.14217448007299213,0.14217448007299213,0.0,0.0,0.0,0.5793431227815464
2024-06-16,15.598337192347207,-2.50791667473111,3.105227150649325,15.598337192347207,15.598337192347207,-15.221563633550508,-15.221563633550508,-15.221563633550508,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355050606,-0.03805963355050606,-0.03805963355050606,0.0,0.0,0.0,0.3767735587966996
2024-06-17,15.57600174198586,-2.4776563851574536,3.1424545903583185,15.57600174198586,15.57600174198586,-15.181511512263276,-15.181511512263276,-15.181511512263276,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877367248194,0.0019924877367248194,0.0019924877367248194,0.0,0.0,0.0,0.3944902297225834
2024-06-18,15.553666291624513,-2.3914132907895294,3.332453492287612,15.553666291624513,15.553666291624513,-15.144282186664244,-15.144282186664244,-15.144282186664244,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03922181333575907,0.03922181333575907,0.03922181333575907,0.0,0.0,0.0,0.4093841049602691
2024-06-19,15.531330841263163,-2.8221156241632768,2.9592852701767436,15.531330841263163,15.531330841263163,-15.260556845730823,-15.260556845730823,-15.260556845730823,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573082133,-0.07705284573082133,-0.07705284573082133,0.0,0.0,0.0,0.2707739955323394
2024-06-20,15.508995390901815,-2.5839956054645405,3.0818733631305295,15.508995390901815,15.508995390901815,-15.283222019999997,-15.283222019999997,-15.283222019999997,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999999562,-0.09971801999999562,-0.09971801999999562,0.0,0.0,0.0,0.22577337090181793
2024-06-21,15.486659940540468,-2.6242636697096855,3.0656579681984715,15.486659940540468,15.486659940540468,-15.152062281864122,-15.152062281864122,-15.152062281864122,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.03144171813587663,0.03144171813587663,0.03144171813587663,0.0,0.0,0.0,0.33459765867634594
2024-06-22,15.464324490179118,-2.3372413941809627,3.2703029270704222,15.464324490179118,15.464324490179118,-15.04132951992706,-15.04132951992706,-15.04132951992706,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007293948,0.14217448007293948,0.14217448007293948,0.0,0.0,0.0,0.42299497025205746
2024-06-23,15.44198903981777,-2.6911406071307002,3.017528594716006,15.44198903981777,15.44198903981777,-15.22156363355023,-15.22156363355023,-15.22156363355023,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355023116,-0.03805963355023116,-0.03805963355023116,0.0,0.0,0.0,0.22042540626753926
2024-06-24,15.41965358945642,-2.61202893789883,2.9260795153110872,15.41965358945642,15.41965358945642,-15.18151151226325,-15.18151151226325,-15.18151151226325,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.0019924877367517315,0.0019924877367517315,0.0019924877367517315,0.0,0.0,0.0,0.23814207719317082
2024-06-25,15.407417273341649,-2.7106008290569252,2.86160885699761,15.407417273341649,15.407417273341649,-15.144282186664412,-15.144282186664412,-15.144282186664412,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.039221813335589675,0.039221813335589675,0.039221813335589675,0.0,0.0,0.0,0.2631350866772362
2024-06-26,15.395180957226875,-2.638216306159723,3.047227188659214,15.395180957226875,15.395180957226875,-15.260556845730784,-15.260556845730784,-15.260556845730784,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.07705284573078243,-0.07705284573078243,-0.07705284573078243,0.0,0.0,0.0,0.1346241114960911
2024-06-27,15.382944641112104,-3.018007153808095,2.9869103471030636,15.382944641112104,15.382944641112104,-15.283222019999744,-15.283222019999744,-15.283222019999744,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.09971801999974411,-0.09971801999974411,-0.09971801999974411,0.0,0.0,0.0,0.09972262111235963
2024-06-28,15.370708324997329,-2.6041612638062186,3.187726716621693,15.370708324997329,15.370708324997329,-15.152062281864008,-15.152062281864008,-15.152062281864008,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.031441718135991975,0.031441718135991975,0.031441718135991975,0.0,0.0,0.0,0.2186460431333206
2024-06-29,15.358472008882556,-2.498795582914472,2.9511059762696292,15.358472008882556,15.358472008882556,-15.041329519926807,-15.041329519926807,-15.041329519926807,-15.183504000000001,-15.183504000000001,-15.183504000000001,0.14217448007319408,0.14217448007319408,0.14217448007319408,0.0,0.0,0.0,0.31714248895574926
2024-06-30,15.346235692767785,-2.5678386565208884,2.849207916311248,15.346235692767785,15.346235692767785,-15.221563633550288,-15.221563633550288,-15.221563633550288,-15.183504000000001,-15.183504000000001,-15.183504000000001,-0.03805963355028691,-0.03805963355028691,-0.03805963355028691,0.0,0.0,0.0,0.12467205921749702
